service_group,facility_name,canonical_name,category,district,region,address,phone,age_note,age_bucket,capacity_note,label,reservation_required,reservation_mode,reservation_host,reservation_url,guide_url,notice_url,experience_url,directions_url,source_bucket,priority_score,priority_reasons,official_domain,price_note,status_note,evidence_note
서울형키즈카페,서울형 키즈카페 동작구 상도4동 2호점(동작키즈카페),서울형 키즈카페 동작구 상도4동 2호점(동작키즈카페),일반형 키즈카페,동작구,동작구,서울특별시 동작구 성대로16길 21 (상도동) 연꽃어린이집 건물 내 3층,070-7163-1465,0 ~ 6세 (연나이 기준),0-6,개인 10 명 단체 15 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DJ241004&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ241004&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=DJ241004&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=DJ241004&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=DJ241004&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 동작구 상도4동 1호점(동작키즈카페),서울형 키즈카페 동작구 상도4동 1호점(동작키즈카페),일반형 키즈카페,동작구,동작구,서울특별시 동작구 성대로 180 상도어울마당 2층 (상도동),070-7163-1477,0 ~ 6세 (연나이 기준),0-6,개인 14 명 단체 14 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DJ240701&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ240701&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=DJ240701&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=DJ240701&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=DJ240701&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 마포구 상암동점,서울형 키즈카페 마포구 상암동점,일반형 키즈카페,마포구,마포구,서울특별시 마포구 상암산로1길 71 마포구육아종합지원센터 2~3층 서울형 키즈카페 마포구 상암점 (상암동),070-4948-1276,1 ~ 6세 (연나이 기준),0-6,개인 46 명 단체 40 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=MP230802&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=MP230802&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=MP230802&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=MP230802&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=MP230802&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,5,"서울시 포털 내부 예약 링크, 영유아 포함, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 마포구 서강동１호점,서울형 키즈카페 마포구 서강동１호점,일반형 키즈카페,마포구,마포구,서울특별시 마포구 토정로 148-14 2층 (상수동),02-323-0187,4 ~ 9세 (연나이 기준),0-9,개인 33 명 단체 33 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=MP251201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=MP251201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=MP251201&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=MP251201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=MP251201&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 마포구 쌍룡산근린공원점(염리동),서울형 키즈카페 마포구 쌍룡산근린공원점(염리동),일반형 키즈카페,마포구,마포구,서울특별시 마포구 대흥로24바길 55 쌍룡산근린공원점 (염리동),010-5945-2455,4 ~ 9세 (연나이 기준),0-9,개인 24 명 단체 24 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=MP260201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=MP260201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=MP260201&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=MP260201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=MP260201&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,3,서울시 포털 내부 예약 링크,umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 서대문구 북가좌1동점(다정다감 키즈카페),서울형 키즈카페 서대문구 북가좌1동점(다정다감 키즈카페),일반형 키즈카페,서대문구,서대문구,서울특별시 서대문구 수색로8길 48-4 사회교육관 3층 (북가좌동),02-304-5501,4 ~ 8세 (연나이 기준),0-9,개인 40 명 단체 50 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SM240501&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM240501&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SM240501&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SM240501&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SM240501&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 서대문구 BABY 남가좌1동점,서울형 키즈카페 서대문구 BABY 남가좌1동점,일반형 키즈카페,서대문구,서대문구,서울특별시 서대문구 모래내로15길 31 서대문구육아종합지원센터 2층 (남가좌동) (남가좌동),02-3217-6551,0 ~ 1세 (연나이 기준),0-3,개인 5 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SM251101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM251101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SM251101&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SM251101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SM251101&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 서대문구 남가좌1동점,서울형 키즈카페 서대문구 남가좌1동점,일반형 키즈카페,서대문구,서대문구,서울특별시 서대문구 모래내로15길 31 서대문구육아종합지원센터 2층 (남가좌동),02-3217-6551,1 ~ 3세 (연나이 기준),0-3,개인 10 명 단체 10 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SM241101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM241101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SM241101&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SM241101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SM241101&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 서대문구 홍제3동점(키즈땅놀이터),서울형 키즈카페 서대문구 홍제3동점(키즈땅놀이터),일반형 키즈카페,서대문구,서대문구,서울특별시 서대문구 세검정로 104 문화촌제일교회 1층 (홍제3동),02-394-7323,2 ~ 7세 (연나이 기준),0-9,개인 25 명 단체 25 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SM250101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM250101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SM250101&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SM250101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SM250101&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 서대문구 천연동점,서울형 키즈카페 서대문구 천연동점,일반형 키즈카페,서대문구,서대문구,서울특별시 서대문구 독립문로8길 107 2층 (천연동),02-393-1011,3 ~ 7세 (연나이 기준),0-9,개인 25 명 단체 25 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SM250102&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM250102&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SM250102&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SM250102&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SM250102&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,3,서울시 포털 내부 예약 링크,umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 서대문구 홍제1동점,서울형 키즈카페 서대문구 홍제1동점,일반형 키즈카페,서대문구,서대문구,서울특별시 서대문구 통일로39길 22-31 홍광문화선교원 3층 (홍제동),02-396-1006,1 ~ 6세 (연나이 기준),0-6,개인 25 명 단체 30 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SM260101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SM260101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SM260101&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SM260101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SM260101&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,5,"서울시 포털 내부 예약 링크, 영유아 포함, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 서초구 문화예술공원점(서리풀노리학교 문화예술공원점),서울형 키즈카페 서초구 문화예술공원점(서리풀노리학교 문화예술공원점),일반형 키즈카페,서초구,서초구,서울특별시 서초구 바우뫼로12길 40  (양재동),02-577-9340,4 ~ 6세 (연나이 기준),1-6,개인 17 명 단체 20 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SC231001&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SC231001&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SC231001&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SC231001&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SC231001&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,3,서울시 포털 내부 예약 링크,umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 서초구 양재1동2호점(서리풀노리학교 양재1동2호점),서울형 키즈카페 서초구 양재1동2호점(서리풀노리학교 양재1동2호점),일반형 키즈카페,서초구,서초구,서울특별시 서초구 양재대로2길 110 1층 (우면동),02-579-9340,0 ~ 6세 (연나이 기준),0-6,개인 17 명 단체 20 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SC251201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SC251201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SC251201&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SC251201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SC251201&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 서초구 양재1동점(서리풀노리학교 양재1동점),서울형 키즈카페 서초구 양재1동점(서리풀노리학교 양재1동점),일반형 키즈카페,서초구,서초구,서울특별시 서초구 양재천로 125-10 양재공영주차빌딩 2층 (양재동),02-575-9340,0 ~ 6세 (연나이 기준),0-6,개인 42 명 단체 30 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SC231201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SC231201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SC231201&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SC231201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SC231201&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,5,"서울시 포털 내부 예약 링크, 영유아 포함, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 서초구 방배2동점(서리풀노리학교 방배2동점),서울형 키즈카페 서초구 방배2동점(서리풀노리학교 방배2동점),일반형 키즈카페,서초구,서초구,서울특별시 서초구 방배천로24길 8 방주교회 1층 (방배동),02-523-9340,0 ~ 6세 (연나이 기준),0-6,개인 28 명 단체 20 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SC240404&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SC240404&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SC240404&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SC240404&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SC240404&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 서초구 서초1동점(서리풀노리학교 서초1동점),서울형 키즈카페 서초구 서초1동점(서리풀노리학교 서초1동점),일반형 키즈카페,서초구,서초구,서울특별시 서초구 사임당로 115 헤센파크힐 L층,02-525-9340,0 ~ 6세 (연나이 기준),0-6,개인 24 명 단체 30 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SC240801&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SC240801&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SC240801&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SC240801&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SC240801&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,5,"서울시 포털 내부 예약 링크, 영유아 포함, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 성동구 금호2·3가동점(금호 키즈카페),서울형 키즈카페 성동구 금호2·3가동점(금호 키즈카페),일반형 키즈카페,성동구,성동구,"서울특별시 성동구 무수막18길 1 금호2,3가동주민센터 4층 (금호동2가)",02-6952-6799,0 ~ 6세 (연나이 기준),0-6,개인 24 명 단체 32 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SD221201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SD221201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SD221201&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SD221201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SD221201&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,5,"서울시 포털 내부 예약 링크, 영유아 포함, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 성동구 성수1가1동점(성수 키즈카페),서울형 키즈카페 성동구 성수1가1동점(성수 키즈카페),일반형 키즈카페,성동구,성동구,서울특별시 성동구 뚝섬로3길 18 성수1가1동주민센터 1층 (성수동1가),02-461-3863,0 ~ 6세 (연나이 기준),0-6,개인 9 명 단체 18 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SD240701&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SD240701&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SD240701&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SD240701&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SD240701&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,4,"서울시 포털 내부 예약 링크, 영유아 포함",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 성북구 벌집어린이공원점,서울형 키즈카페 성북구 벌집어린이공원점,일반형 키즈카페,성북구,성북구,서울특별시 성북구 월곡로7길 56-7 서울형 키즈카페 성북구 벌집어린이공원점 (종암동),02-2241-0790,3 ~ 7세 (연나이 기준),0-9,개인 10 명 단체 20 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SB240201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB240201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SB240201&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SB240201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SB240201&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,3,서울시 포털 내부 예약 링크,umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
서울형키즈카페,서울형 키즈카페 성북구 보문동점,서울형 키즈카페 성북구 보문동점,일반형 키즈카페,성북구,성북구,서울특별시 성북구 지봉로24길 26 부모아이지원센터 2층 (보문동5가),02-2241-0779,0 ~ 6세 (연나이 기준),0-6,개인 27 명 단체 40 명,예약가능,Y,internal,umppa.seoul.go.kr,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=SB251201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=SB251201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=SB251201&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1029&q_fcltyId=SB251201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=SB251201&q_fcltyStle=2001,서울형 키즈카페 원본 CSV,5,"서울시 포털 내부 예약 링크, 영유아 포함, 정원 비교적 큼",umppa.seoul.go.kr,서울형 키즈카페 기준 별도 현장 확인 필요,원본 CSV 복구본 기준,복구된 원본 seoul_kidscafe_list.csv 기반
